"","Year","Age","OpenInterval","Female1","Male1","Total1","Female2","Male2","Total2","Country"
"34312",1962,9,FALSE,385635.89,404573.22,790209.11,372327.22,389326.37,761653.59,"UKR"
"34412",1962,10,FALSE,375203.88,389218.47,764422.35,384655.88,403769.66,788425.54,"UKR"
"34512",1962,11,FALSE,387736.39,396581.02,784317.41,375633.21,388676.02,764309.23,"UKR"
"34612",1962,12,FALSE,392738.46,395750.25,788488.71,386375.61,393428.12,779803.73,"UKR"
"34712",1962,13,FALSE,370399.24,377477.42,747876.66,394826.5,395195.61,790022.11,"UKR"
"34812",1962,14,FALSE,307016.5,312943.44,619959.94,368030.85,373318.42,741349.27,"UKR"
"34912",1962,15,FALSE,318995.49,323380.14,642375.63,307647.37,312135.98,619783.35,"UKR"
"35012",1962,16,FALSE,209288.58,212333.51,421622.09,318047.89,320863.06,638910.95,"UKR"
"35112",1962,17,FALSE,244617.96,243990.96,488608.92,208509.63,210026.6,418536.23,"UKR"
"35212",1962,18,FALSE,231552.18,228308.06,459860.24,244532.39,242002.92,486535.31,"UKR"
"35312",1962,19,FALSE,292593.74,285710.74,578304.48,230784.66,226281.51,457066.17,"UKR"
"35412",1962,20,FALSE,381810.17,370697.13,752507.3,291768.59,283158.55,574927.14,"UKR"
"35512",1962,21,FALSE,423133.92,408684.37,831818.29,381912,369566.33,751478.33,"UKR"
"35612",1962,22,FALSE,447055.39,429492.94,876548.33,420359.48,404564.02,824923.5,"UKR"
"35712",1962,23,FALSE,504606.48,463555.4,968161.88,449901.62,429637.86,879539.48,"UKR"
"35812",1962,24,FALSE,495098.98,476259.31,971358.29,502042.06,461453.51,963495.57,"UKR"
"35912",1962,25,FALSE,433716.63,407325.26,841041.89,497209.06,477621.67,974830.73,"UKR"
"36012",1962,26,FALSE,356249.65,355565.21,711814.86,431872.02,405980.36,837852.38,"UKR"
"36112",1962,27,FALSE,288096.59,289408.55,577505.14,356262.63,354469.11,710731.74,"UKR"
"36212",1962,28,FALSE,260527.61,249386.58,509914.19,287928.61,288613.23,576541.84,"UKR"
"36312",1962,29,FALSE,326692.44,298983.32,625675.76,258898.11,247883.77,506781.88,"UKR"
"36412",1962,30,FALSE,325073.68,308507.96,633581.64,326694.33,298690.41,625384.74,"UKR"
"36512",1962,31,FALSE,432344.73,396252.26,828596.99,324759.78,308511.37,633271.15,"UKR"
"36612",1962,32,FALSE,400793.89,362300.86,763094.75,430825.86,394722.05,825547.91,"UKR"
"36712",1962,33,FALSE,472680.35,409929.53,882609.88,403169.79,364243.52,767413.31,"UKR"
"36812",1962,34,FALSE,406607.32,358628.6,765235.92,469415.2,406937.9,876353.1,"UKR"
"36912",1962,35,FALSE,439788.73,335034.33,774823.06,409554.92,360701.58,770256.5,"UKR"
"37012",1962,36,FALSE,411376.42,292585.67,703962.09,438239.99,333545.19,771785.18,"UKR"
"37112",1962,37,FALSE,413304.61,274190.11,687494.72,411884.15,293060.28,704944.43,"UKR"
"37212",1962,38,FALSE,381106.48,249040.08,630146.56,414373.9,274757.56,689131.46,"UKR"
"37312",1962,39,FALSE,356382.38,213541.42,569923.8,380437.04,248785.86,629222.9,"UKR"
"37412",1962,40,FALSE,294661.93,190083.99,484745.92,356426.4,213107.46,569533.86,"UKR"
"37512",1962,41,FALSE,288811.04,180328.48,469139.52,295459.69,190480.74,485940.43,"UKR"
"37612",1962,42,FALSE,261921.28,162759.29,424680.57,286055.25,178427.77,464483.02,"UKR"
"37712",1962,43,FALSE,301340.19,184078.21,485418.4,263576.57,163486.57,427063.14,"UKR"
"37812",1962,44,FALSE,186201.66,118049.34,304251,298946.2,182524.04,481470.24,"UKR"
"37912",1962,45,FALSE,224721.47,133916.67,358638.14,186705.87,117994.82,304700.69,"UKR"
"38012",1962,46,FALSE,266946.75,160915.82,427862.57,222950,132807.69,355757.69,"UKR"
"38112",1962,47,FALSE,369486.81,207640.04,577126.85,266261.68,160397.79,426659.47,"UKR"
"38212",1962,48,FALSE,346766.51,208482.59,555249.1,370996.17,207221.48,578217.65,"UKR"
"38312",1962,49,FALSE,386519.04,221799.49,608318.53,345902.5,207123.21,553025.71,"UKR"
"38412",1962,50,FALSE,311045.77,195611.41,506657.18,387454.61,220819.43,608274.04,"UKR"
"38512",1962,51,FALSE,381483.52,220295.74,601779.26,311759.87,194942.82,506702.69,"UKR"
"38612",1962,52,FALSE,293418.58,186413.39,479831.97,378948.74,217403.26,596352,"UKR"
"38712",1962,53,FALSE,323609.61,197708.3,521317.91,296710.02,187063.05,483773.07,"UKR"
"38812",1962,54,FALSE,283596.12,183554.44,467150.56,320696.59,194688.91,515385.5,"UKR"
"38912",1962,55,FALSE,290339.78,185104.02,475443.8,285895.35,183147.88,469043.23,"UKR"
"39012",1962,56,FALSE,271337.16,164428.9,435766.06,289770.07,182825.39,472595.46,"UKR"
"39112",1962,57,FALSE,265590.5,161963.42,427553.92,271831.51,162673.09,434504.6,"UKR"
"39212",1962,58,FALSE,284149.62,157635.36,441784.98,265283.13,160052.92,425336.05,"UKR"
"39312",1962,59,FALSE,262174.27,142282.95,404457.22,280390.28,155234.6,435624.88,"UKR"
"39412",1962,60,FALSE,200936.18,108674,309610.18,259610.95,140033.79,399644.74,"UKR"
"39512",1962,61,FALSE,307681.28,142937.73,450619.01,199108.21,107611.15,306719.36,"UKR"
"39612",1962,62,FALSE,177479.68,104380.54,281860.22,303384.77,139303.83,442688.6,"UKR"
"39712",1962,63,FALSE,217046.26,115951.42,332997.68,177296.88,102894.09,280190.97,"UKR"
"39812",1962,64,FALSE,161097.05,95030.56,256127.61,210142.41,111886.1,322028.51,"UKR"
"39912",1962,65,FALSE,185112.73,105177.04,290289.77,160828.72,93230.35,254059.07,"UKR"
"40012",1962,66,FALSE,175405.68,98650.55,274056.23,181305.19,101519.96,282825.15,"UKR"
"40112",1962,67,FALSE,165220.96,91130.47,256351.43,171594.83,95147.78,266742.61,"UKR"
"40212",1962,68,FALSE,168458.74,92253.48,260712.22,161386.25,87572.36,248958.61,"UKR"
"40312",1962,69,FALSE,148632.29,82663.09,231295.38,162614.54,88217.03,250831.57,"UKR"
"40412",1962,70,FALSE,132081.15,70094.3,202175.45,144033.22,79121.96,223155.18,"UKR"
"40512",1962,71,FALSE,138650.64,71760.22,210410.86,126914.79,66951.24,193866.03,"UKR"
"40612",1962,72,FALSE,104605,51242.53,155847.53,132706.08,67778.75,200484.83,"UKR"
"40712",1962,73,FALSE,165566.75,73176.94,238743.69,101817.29,48526.57,150343.86,"UKR"
"40812",1962,74,FALSE,85348.69,47748.62,133097.31,155636.54,68277.49,223914.03,"UKR"
"40912",1962,75,FALSE,94074.41,48248.78,142323.19,82124.71,44563.79,126688.5,"UKR"
"41012",1962,76,FALSE,82464.58,41406.64,123871.22,88314.59,44376.69,132691.28,"UKR"
"41112",1962,77,FALSE,73077.77,37295.23,110373,77481.84,38077.98,115559.82,"UKR"
"41212",1962,78,FALSE,75869.6,35271.71,111141.31,68336.67,33982.35,102319.02,"UKR"
"41312",1962,79,FALSE,59680.86,29376.12,89056.98,69682.81,31761.71,101444.52,"UKR"
"41412",1962,80,FALSE,49707.25,24640.62,74347.87,53483.17,26147.53,79630.7,"UKR"
"41512",1962,81,FALSE,45488.43,21523.21,67011.64,45286.65,21925.56,67212.21,"UKR"
"41612",1962,82,FALSE,39033.45,17888.62,56922.07,41276.55,18995.28,60271.83,"UKR"
"41712",1962,83,FALSE,30466.85,13552.61,44019.46,34703.84,15344.41,50048.25,"UKR"
"41812",1962,84,FALSE,26394.42,11740.01,38134.43,26840.78,11479.37,38320.15,"UKR"
"41912",1962,85,FALSE,22066.03,9469.66,31535.69,22939.79,9858.46,32798.25,"UKR"
"42012",1962,86,FALSE,18598.95,7489.79,26088.74,18921.1,7871.32,26792.42,"UKR"
"42112",1962,87,FALSE,14936.1,5960.69,20896.79,15808.03,6088.53,21896.56,"UKR"
"42212",1962,88,FALSE,12247.86,4656.56,16904.42,12541.15,4750.52,17291.67,"UKR"
"42312",1962,89,FALSE,9980.54,3638.69,13619.23,10260.68,3712.87,13973.55,"UKR"
"42412",1962,90,FALSE,7718.98,2727.44,10446.42,8153.8,2885.22,11039.02,"UKR"
"42512",1962,91,FALSE,6856.39,2316.58,9172.97,6288.33,2176.13,8464.46,"UKR"
"42612",1962,92,FALSE,5430.79,1770.42,7201.21,5694.7,1859.81,7554.51,"UKR"
"42712",1962,93,FALSE,3471.86,1039.31,4511.17,4395.05,1359.92,5754.97,"UKR"
"42812",1962,94,FALSE,2931.55,807.86,3739.41,2818.78,777.09,3595.87,"UKR"
"42912",1962,95,FALSE,2314.81,620.49,2935.3,2362.38,616.61,2978.99,"UKR"
"43012",1962,96,FALSE,1806,482.69,2288.69,1786.4,469.23,2255.63,"UKR"
"43112",1962,97,FALSE,1483.73,393.04,1876.77,1350.18,340.13,1690.31,"UKR"
"43212",1962,98,FALSE,1088.73,267.8,1356.53,1053.84,257.79,1311.63,"UKR"
"43312",1962,99,FALSE,680.26,173.71,853.97,730.07,167.4,897.47,"UKR"
"43412",1962,100,FALSE,512.38,122.14,634.52,485.42,119.11,604.53,"UKR"
"43512",1962,101,FALSE,374.79,80.99,455.78,356.37,81.76,438.13,"UKR"
"43612",1962,102,FALSE,266.47,54.85,321.32,253.49,52.85,306.34,"UKR"
"43712",1962,103,FALSE,187.72,36.1,223.82,174.74,34.87,209.61,"UKR"
"43812",1962,104,FALSE,130.26,23.67,153.93,119.13,22.1,141.23,"UKR"
"43912",1962,105,FALSE,89.73,15.06,104.79,79.56,13.99,93.55,"UKR"
"44012",1962,106,FALSE,60.86,9.9,70.76,52.68,8.46,61.14,"UKR"
"44112",1962,107,FALSE,40.9,6.21,47.11,34.11,5.45,39.56,"UKR"
"44212",1962,108,FALSE,26.56,3.61,30.17,21.81,3.26,25.07,"UKR"
"44312",1962,109,FALSE,17.24,2.14,19.38,13.1,1.68,14.78,"UKR"
"44412",1962,110,TRUE,27.34,1.38,28.72,17.13,1.2,18.33,"UKR"
"44512",1963,0,FALSE,393085.49,415248.01,808333.5,379891.14,401788.24,781679.38,"UKR"
"44612",1963,1,FALSE,401747.79,423189,824936.79,393017.76,414137.81,807155.57,"UKR"
"44712",1963,2,FALSE,418698.08,439780.95,858479.03,402439.43,423662.86,826102.29,"UKR"
"44812",1963,3,FALSE,417808.24,438383.66,856191.9,420060.75,440799.42,860860.17,"UKR"
"44912",1963,4,FALSE,400359.14,420151.3,820510.44,419138.74,439460.55,858599.29,"UKR"
"45012",1963,5,FALSE,395708.83,414494.36,810203.19,402876.62,422457.22,825333.84,"UKR"
"45112",1963,6,FALSE,393804.77,411245.84,805050.61,398499.9,417303.84,815803.74,"UKR"
"45212",1963,7,FALSE,382503.4,400364.2,782867.6,394721.18,412105.57,806826.75,"UKR"
"45312",1963,8,FALSE,395105.83,414006,809111.83,383260.02,401153.01,784413.03,"UKR"
"45412",1963,9,FALSE,372327.22,389326.37,761653.59,395113.68,414455.18,809568.86,"UKR"
"45512",1963,10,FALSE,384655.88,403769.66,788425.54,372283.85,389616.15,761900,"UKR"
"45612",1963,11,FALSE,375633.21,388676.02,764309.23,383691.75,402982.34,786674.09,"UKR"
"45712",1963,12,FALSE,386375.61,393428.12,779803.73,376051,388140.81,764191.81,"UKR"
"45812",1963,13,FALSE,394826.5,395195.61,790022.11,384981.21,390279.95,775261.16,"UKR"
"45912",1963,14,FALSE,368030.85,373318.42,741349.27,396879.11,394651.4,791530.51,"UKR"
"46012",1963,15,FALSE,307647.37,312135.98,619783.35,365629.44,369132.69,734762.13,"UKR"
"46112",1963,16,FALSE,318047.89,320863.06,638910.95,308268.59,311277.81,619546.4,"UKR"
"46212",1963,17,FALSE,208509.63,210026.6,418536.23,317095.83,318275.34,635371.17,"UKR"
"46312",1963,18,FALSE,244532.39,242002.92,486535.31,207729.22,207648.81,415378.03,"UKR"
"46412",1963,19,FALSE,230784.66,226281.51,457066.17,244468.87,239944.39,484413.26,"UKR"
"46512",1963,20,FALSE,291768.59,283158.55,574927.14,230009.47,224198.47,454207.94,"UKR"
"46612",1963,21,FALSE,381912,369566.33,751478.33,290953.7,280629.11,571582.81,"UKR"
"46712",1963,22,FALSE,420359.48,404564.02,824923.5,382021.96,368422.36,750444.32,"UKR"
"46812",1963,23,FALSE,449901.62,429637.86,879539.48,417589.48,400339.04,817928.52,"UKR"
"46912",1963,24,FALSE,502042.06,461453.51,963495.57,452786.68,429693.2,882479.88,"UKR"
"47012",1963,25,FALSE,497209.06,477621.67,974830.73,499477.65,459268.44,958746.09,"UKR"
"47112",1963,26,FALSE,431872.02,405980.36,837852.38,499356.55,478918.24,978274.79,"UKR"
"47212",1963,27,FALSE,356262.63,354469.11,710731.74,430083.47,404598.11,834681.58,"UKR"
"47312",1963,28,FALSE,287928.61,288613.23,576541.84,356286.52,353360.6,709647.12,"UKR"
"47412",1963,29,FALSE,258898.11,247883.77,506781.88,287780.66,287825.86,575606.52,"UKR"
"47512",1963,30,FALSE,326694.33,298690.41,625384.74,257234.08,246314.17,503548.25,"UKR"
"47612",1963,31,FALSE,324759.78,308511.37,633271.15,326691.91,298358.04,625049.95,"UKR"
"47712",1963,32,FALSE,430825.86,394722.05,825547.91,324431.37,308450.38,632881.75,"UKR"
"47812",1963,33,FALSE,403169.79,364243.52,767413.31,429318.1,393116.45,822434.55,"UKR"
"47912",1963,34,FALSE,469415.2,406937.9,876353.1,405603.9,366175.75,771779.65,"UKR"
"48012",1963,35,FALSE,409554.92,360701.58,770256.5,466063.48,403857.58,869921.06,"UKR"
"48112",1963,36,FALSE,438239.99,333545.19,771785.18,412403.7,362671.92,775075.62,"UKR"
"48212",1963,37,FALSE,411884.15,293060.28,704944.43,436682.26,332016.26,768698.52,"UKR"
"48312",1963,38,FALSE,414373.9,274757.56,689131.46,412390.81,293476.04,705866.85,"UKR"
"48412",1963,39,FALSE,380437.04,248785.86,629222.9,415467.49,275308.25,690775.74,"UKR"
"48512",1963,40,FALSE,356426.4,213107.46,569533.86,379721.63,248469.7,628191.33,"UKR"
"48612",1963,41,FALSE,295459.69,190480.74,485940.43,356500.83,212655.29,569156.12,"UKR"
"48712",1963,42,FALSE,286055.25,178427.77,464483.02,296288.67,190867.66,487156.33,"UKR"
"48812",1963,43,FALSE,263576.57,163486.57,427063.14,283253.97,176477.59,459731.56,"UKR"
"48912",1963,44,FALSE,298946.2,182524.04,481470.24,265251.16,164254.04,429505.2,"UKR"
"49012",1963,45,FALSE,186705.87,117994.82,304700.69,296471.47,180952.79,477424.26,"UKR"
"49112",1963,46,FALSE,222950,132807.69,355757.69,187130.2,117921.36,305051.56,"UKR"
"49212",1963,47,FALSE,266261.68,160397.79,426659.47,221151.96,131672.32,352824.28,"UKR"
"49312",1963,48,FALSE,370996.17,207221.48,578217.65,265512.88,159774.38,425287.26,"UKR"
"49412",1963,49,FALSE,345902.5,207123.21,553025.71,372475.95,206756.33,579232.28,"UKR"
"49512",1963,50,FALSE,387454.61,220819.43,608274.04,344906.23,205531.83,550438.06,"UKR"
"49612",1963,51,FALSE,311759.87,194942.82,506702.69,388407.27,219713.85,608121.12,"UKR"
"49712",1963,52,FALSE,378948.74,217403.26,596352,312443.47,194170.6,506614.07,"UKR"
"49812",1963,53,FALSE,296710.02,187063.05,483773.07,376243.01,214305.71,590548.72,"UKR"
"49912",1963,54,FALSE,320696.59,194688.91,515385.5,299978.03,187732.91,487710.94,"UKR"
"50012",1963,55,FALSE,285895.35,183147.88,469043.23,317603.5,191634.3,509237.8,"UKR"
"50112",1963,56,FALSE,289770.07,182825.39,472595.46,288048.64,182635.4,470684.04,"UKR"
"50212",1963,57,FALSE,271831.51,162673.09,434504.6,289189.36,180444.08,469633.44,"UKR"
"50312",1963,58,FALSE,265283.13,160052.92,425336.05,272246.23,160819.44,433065.67,"UKR"
"50412",1963,59,FALSE,280390.28,155234.6,435624.88,264994.43,158094.33,423088.76,"UKR"
"50512",1963,60,FALSE,259610.95,140033.79,399644.74,276321.78,152480.49,428802.27,"UKR"
"50612",1963,61,FALSE,199108.21,107611.15,306719.36,257018.93,137734.79,394753.72,"UKR"
"50712",1963,62,FALSE,303384.77,139303.83,442688.6,197345.44,106653.45,303998.89,"UKR"
"50812",1963,63,FALSE,177296.88,102894.09,280190.97,298809.9,135572.38,434382.28,"UKR"
"50912",1963,64,FALSE,210142.41,111886.1,322028.51,177103.03,101492.58,278595.61,"UKR"
"51012",1963,65,FALSE,160828.72,93230.35,254059.07,203066.75,107710.86,310777.61,"UKR"
"51112",1963,66,FALSE,181305.19,101519.96,282825.15,160615.59,91545.69,252161.28,"UKR"
"51212",1963,67,FALSE,171594.83,95147.78,266742.61,177317.9,97860.74,275178.64,"UKR"
"51312",1963,68,FALSE,161386.25,87572.36,248958.61,167512.24,91625.02,259137.26,"UKR"
"51412",1963,69,FALSE,162614.54,88217.03,250831.57,157957.13,84478.02,242435.15,"UKR"
"51512",1963,70,FALSE,144033.22,79121.96,223155.18,156374.16,84017.46,240391.62,"UKR"
"51612",1963,71,FALSE,126914.79,66951.24,193866.03,139437.13,75624.81,215061.94,"UKR"
"51712",1963,72,FALSE,132706.08,67778.75,200484.83,121894.16,63880.63,185774.79,"UKR"
"51812",1963,73,FALSE,101817.29,48526.57,150343.86,126311.19,63500.2,189811.39,"UKR"
"51912",1963,74,FALSE,155636.54,68277.49,223914.03,99299.85,45996.09,145295.94,"UKR"
"52012",1963,75,FALSE,82124.71,44563.79,126688.5,145679.22,63444.27,209123.49,"UKR"
"52112",1963,76,FALSE,88314.59,44376.69,132691.28,78823.56,41528.37,120351.93,"UKR"
"52212",1963,77,FALSE,77481.84,38077.98,115559.82,83054.4,40890.12,123944.52,"UKR"
"52312",1963,78,FALSE,68336.67,33982.35,102319.02,72408.27,34714.8,107123.07,"UKR"
"52412",1963,79,FALSE,69682.81,31761.71,101444.52,63934.23,30857.71,94791.94,"UKR"
"52512",1963,80,FALSE,53483.17,26147.53,79630.7,57109.18,27090.72,84199.9,"UKR"
"52612",1963,81,FALSE,45286.65,21925.56,67212.21,49304.76,23499.56,72804.32,"UKR"
"52712",1963,82,FALSE,41276.55,18995.28,60271.83,41577.94,19657.9,61235.84,"UKR"
"52812",1963,83,FALSE,34703.84,15344.41,50048.25,37107.53,16622.1,53729.63,"UKR"
"52912",1963,84,FALSE,26840.78,11479.37,38320.15,30901.99,13172.54,44074.53,"UKR"
"53012",1963,85,FALSE,22939.79,9858.46,32798.25,23475.97,9703.32,33179.29,"UKR"
"53112",1963,86,FALSE,18921.1,7871.32,26792.42,19821.94,8267.24,28089.18,"UKR"
"53212",1963,87,FALSE,15808.03,6088.53,21896.56,16175.41,6467.01,22642.42,"UKR"
"53312",1963,88,FALSE,12541.15,4750.52,17291.67,13307.91,4939.3,18247.21,"UKR"
"53412",1963,89,FALSE,10260.68,3712.87,13973.55,10513.11,3845.78,14358.89,"UKR"
"53512",1963,90,FALSE,8153.8,2885.22,11039.02,8475.13,2979.87,11455,"UKR"
"53612",1963,91,FALSE,6288.33,2176.13,8464.46,6753.9,2331.75,9085.65,"UKR"
"53712",1963,92,FALSE,5694.7,1859.81,7554.51,5342.54,1757.48,7100.02,"UKR"
"53812",1963,93,FALSE,4395.05,1359.92,5754.97,4681.64,1440.85,6122.49,"UKR"
"53912",1963,94,FALSE,2818.78,777.09,3595.87,3583.95,1061.03,4644.98,"UKR"
"54012",1963,95,FALSE,2362.38,616.61,2978.99,2270.58,604.96,2875.54,"UKR"
"54112",1963,96,FALSE,1786.4,469.23,2255.63,1854.28,468.26,2322.54,"UKR"
"54212",1963,97,FALSE,1350.18,340.13,1690.31,1352.7,341.32,1694.02,"UKR"
"54312",1963,98,FALSE,1053.84,257.79,1311.63,988.08,236.99,1225.07,"UKR"
"54412",1963,99,FALSE,730.07,167.4,897.47,757.2,173.03,930.23,"UKR"
"54512",1963,100,FALSE,485.42,119.11,604.53,524.35,108.48,632.83,"UKR"
"54612",1963,101,FALSE,356.37,81.76,438.13,341.24,74.58,415.82,"UKR"
"54712",1963,102,FALSE,253.49,52.85,306.34,244.96,49.21,294.17,"UKR"
"54812",1963,103,FALSE,174.74,34.87,209.61,170.17,30.44,200.61,"UKR"
"54912",1963,104,FALSE,119.13,22.1,141.23,114.35,19.17,133.52,"UKR"
"55012",1963,105,FALSE,79.56,13.99,93.55,75.99,11.24,87.23,"UKR"
"55112",1963,106,FALSE,52.68,8.46,61.14,49.2,6.58,55.78,"UKR"
"55212",1963,107,FALSE,34.11,5.45,39.56,31.64,3.48,35.12,"UKR"
"55312",1963,108,FALSE,21.81,3.26,25.07,19.75,2.14,21.89,"UKR"
"55412",1963,109,FALSE,13.1,1.68,14.78,12.16,1.09,13.25,"UKR"
"55512",1963,110,TRUE,17.13,1.2,18.33,13.65,0.28,13.93,"UKR"
"55612",1964,0,FALSE,379891.14,401788.24,781679.38,354839.46,375681.63,730521.09,"UKR"
"55712",1964,1,FALSE,393017.76,414137.81,807155.57,380545.9,401316.9,781862.8,"UKR"
"55812",1964,2,FALSE,402439.43,423662.86,826102.29,394394.7,415130.67,809525.37,"UKR"
"55912",1964,3,FALSE,420060.75,440799.42,860860.17,403587.32,424615.99,828203.31,"UKR"
"56012",1964,4,FALSE,419138.74,439460.55,858599.29,421585.55,441972.1,863557.65,"UKR"
"56112",1964,5,FALSE,402876.62,422457.22,825333.84,420542.05,440611.58,861153.63,"UKR"
"56212",1964,6,FALSE,398499.9,417303.84,815803.74,405447.93,424833.9,830281.83,"UKR"
"56312",1964,7,FALSE,394721.18,412105.57,806826.75,401344.71,420189.29,821534,"UKR"
"56412",1964,8,FALSE,383260.02,401153.01,784413.03,395700.45,413012.89,808713.34,"UKR"
"56512",1964,9,FALSE,395113.68,414455.18,809568.86,384065.76,401988.03,786053.79,"UKR"
"56612",1964,10,FALSE,372283.85,389616.15,761900,395138.91,414958.57,810097.48,"UKR"
"56712",1964,11,FALSE,383691.75,402982.34,786674.09,372253.12,389952.39,762205.51,"UKR"
"56812",1964,12,FALSE,376051,388140.81,764191.81,382733.04,402213.06,784946.1,"UKR"
"56912",1964,13,FALSE,384981.21,390279.95,775261.16,376476.35,387623.31,764099.66,"UKR"
"57012",1964,14,FALSE,396879.11,394651.4,791530.51,383620.79,387165.54,770786.33,"UKR"
"57112",1964,15,FALSE,365629.44,369132.69,734762.13,398967.4,394126.22,793093.62,"UKR"
"57212",1964,16,FALSE,308268.59,311277.81,619546.4,363251.42,364939.56,728190.98,"UKR"
"57312",1964,17,FALSE,317095.83,318275.34,635371.17,308902.52,310412.1,619314.62,"UKR"
"57412",1964,18,FALSE,207729.22,207648.81,415378.03,316139.92,315681.22,631821.14,"UKR"
"57512",1964,19,FALSE,244468.87,239944.39,484413.26,206932.84,205278.88,412211.72,"UKR"
"57612",1964,20,FALSE,230009.47,224198.47,454207.94,244377.23,237934.76,482311.99,"UKR"
"57712",1964,21,FALSE,290953.7,280629.11,571582.81,229238.28,222215.7,451453.98,"UKR"
"57812",1964,22,FALSE,382021.96,368422.36,750444.32,290159.75,278152.68,568312.43,"UKR"
"57912",1964,23,FALSE,417589.48,400339.04,817928.52,382145.66,367250.18,749395.84,"UKR"
"58012",1964,24,FALSE,452786.68,429693.2,882479.88,414854.02,396069.5,810923.52,"UKR"
"58112",1964,25,FALSE,499477.65,459268.44,958746.09,455683.13,429698.17,885381.3,"UKR"
"58212",1964,26,FALSE,499356.55,478918.24,978274.79,496938.58,457082.85,954021.43,"UKR"
"58312",1964,27,FALSE,430083.47,404598.11,834681.58,501521.23,480252,981773.23,"UKR"
"58412",1964,28,FALSE,356286.52,353360.6,709647.12,428288.37,403209.3,831497.67,"UKR"
"58512",1964,29,FALSE,287780.66,287825.86,575606.52,356324.07,352281.95,708606.02,"UKR"
"58612",1964,30,FALSE,257234.08,246314.17,503548.25,287623.09,287029.95,574653.04,"UKR"
"58712",1964,31,FALSE,326691.91,298358.04,625049.95,255623.54,244752.38,500375.92,"UKR"
"58812",1964,32,FALSE,324431.37,308450.38,632881.75,326723.19,298040.34,624763.53,"UKR"
"58912",1964,33,FALSE,429318.1,393116.45,822434.55,324101.27,308414.15,632515.42,"UKR"
"59012",1964,34,FALSE,405603.9,366175.75,771779.65,427852.46,391534.63,819387.09,"UKR"
"59112",1964,35,FALSE,466063.48,403857.58,869921.06,408021.46,368074.89,776096.35,"UKR"
"59212",1964,36,FALSE,412403.7,362671.92,775075.62,462715.43,400771.36,863486.79,"UKR"
"59312",1964,37,FALSE,436682.26,332016.26,768698.52,415286.56,364668.01,779954.57,"UKR"
"59412",1964,38,FALSE,412390.81,293476.04,705866.85,435142.79,330486.12,765628.91,"UKR"
"59512",1964,39,FALSE,415467.49,275308.25,690775.74,412956.89,293857.92,706814.81,"UKR"
"59612",1964,40,FALSE,379721.63,248469.7,628191.33,416522.99,275724.9,692247.89,"UKR"
"59712",1964,41,FALSE,356500.83,212655.29,569156.12,378993.7,248089,627082.7,"UKR"
"59812",1964,42,FALSE,296288.67,190867.66,487156.33,356525.57,212171.24,568696.81,"UKR"
"59912",1964,43,FALSE,283253.97,176477.59,459731.56,296991.55,191185.69,488177.24,"UKR"
"60012",1964,44,FALSE,265251.16,164254.04,429505.2,280438.63,174574.93,455013.56,"UKR"
"60112",1964,45,FALSE,296471.47,180952.79,477424.26,266848.47,164995.99,431844.46,"UKR"
"60212",1964,46,FALSE,187130.2,117921.36,305051.56,293966.66,179299.67,473266.33,"UKR"
"60312",1964,47,FALSE,221151.96,131672.32,352824.28,187593.41,117789.34,305382.75,"UKR"
"60412",1964,48,FALSE,265512.88,159774.38,425287.26,219299.63,130507.72,349807.35,"UKR"
"60512",1964,49,FALSE,372475.95,206756.33,579232.28,264710.93,159176.46,423887.39,"UKR"
"60612",1964,50,FALSE,344906.23,205531.83,550438.06,373799.27,206128.99,579928.26,"UKR"
"60712",1964,51,FALSE,388407.27,219713.85,608121.12,343919.77,203957.11,547876.88,"UKR"
"60812",1964,52,FALSE,312443.47,194170.6,506614.07,389330.88,218651.21,607982.09,"UKR"
"60912",1964,53,FALSE,376243.01,214305.71,590548.72,312971.63,193290.27,506261.9,"UKR"
"61012",1964,54,FALSE,299978.03,187732.91,487710.94,373552.86,211204.36,584757.22,"UKR"
"61112",1964,55,FALSE,317603.5,191634.3,509237.8,303137.91,188285.27,491423.18,"UKR"
"61212",1964,56,FALSE,288048.64,182635.4,470684.04,314410.8,188418.44,502829.24,"UKR"
"61312",1964,57,FALSE,289189.36,180444.08,469633.44,290227.16,182043.97,472271.13,"UKR"
"61412",1964,58,FALSE,272246.23,160819.44,433065.67,288576.32,178019.91,466596.23,"UKR"
"61512",1964,59,FALSE,264994.43,158094.33,423088.76,272648.08,158857.15,431505.23,"UKR"
"61612",1964,60,FALSE,276321.78,152480.49,428802.27,264318.93,155729.13,420048.06,"UKR"
"61712",1964,61,FALSE,257018.93,137734.79,394753.72,272158.25,149751.75,421910,"UKR"
"61812",1964,62,FALSE,197345.44,106653.45,303998.89,254457.37,135523.98,389981.35,"UKR"
"61912",1964,63,FALSE,298809.9,135572.38,434382.28,195276.56,105474.03,300750.59,"UKR"
"62012",1964,64,FALSE,177103.03,101492.58,278595.61,294219.51,131900.76,426120.27,"UKR"
"62112",1964,65,FALSE,203066.75,107710.86,310777.61,176780.48,99990.64,276771.12,"UKR"
"62212",1964,66,FALSE,160615.59,91545.69,252161.28,196022.32,103578.99,299601.31,"UKR"
"62312",1964,67,FALSE,177317.9,97860.74,275178.64,160333.59,89771.73,250105.32,"UKR"
"62412",1964,68,FALSE,167512.24,91625.02,259137.26,173120.7,94020.35,267141.05,"UKR"
"62512",1964,69,FALSE,157957.13,84478.02,242435.15,163666.92,88342.83,252009.75,"UKR"
