"","Year","Age","Female","Male","Total","OpenInterval","Country"
"5129",1967,22,42,146.02,188.02,FALSE,"AUS"
"5130",1967,23,50.01,136.02,186.03,FALSE,"AUS"
"5131",1967,24,44,134.02,178.02,FALSE,"AUS"
"5132",1967,25,51.01,119.02,170.03,FALSE,"AUS"
"5133",1967,26,46,107.02,153.02,FALSE,"AUS"
"5134",1967,27,46.01,104.02,150.03,FALSE,"AUS"
"5135",1967,28,47.01,127.02,174.03,FALSE,"AUS"
"5136",1967,29,53.01,119.02,172.03,FALSE,"AUS"
"5137",1967,30,49.01,109.01,158.02,FALSE,"AUS"
"5138",1967,31,45.01,102.01,147.02,FALSE,"AUS"
"5139",1967,32,59,98.02,157.02,FALSE,"AUS"
"5140",1967,33,76.02,116.02,192.04,FALSE,"AUS"
"5141",1967,34,70.01,149.03,219.04,FALSE,"AUS"
"5142",1967,35,68.01,140.02,208.03,FALSE,"AUS"
"5143",1967,36,84.01,169.03,253.04,FALSE,"AUS"
"5144",1967,37,80.02,156.03,236.05,FALSE,"AUS"
"5145",1967,38,117.02,206.03,323.05,FALSE,"AUS"
"5146",1967,39,140.02,203.03,343.05,FALSE,"AUS"
"5147",1967,40,162.02,249.04,411.06,FALSE,"AUS"
"5148",1967,41,151.02,262.04,413.06,FALSE,"AUS"
"5149",1967,42,203.03,327.05,530.08,FALSE,"AUS"
"5150",1967,43,185.03,333.05,518.08,FALSE,"AUS"
"5151",1967,44,190.03,375.06,565.09,FALSE,"AUS"
"5152",1967,45,225.04,380.06,605.1,FALSE,"AUS"
"5153",1967,46,261.04,427.07,688.11,FALSE,"AUS"
"5154",1967,47,259.04,464.07,723.11,FALSE,"AUS"
"5155",1967,48,274.04,465.07,739.11,FALSE,"AUS"
"5156",1967,49,292.05,516.09,808.14,FALSE,"AUS"
"5157",1967,50,331.05,527.08,858.13,FALSE,"AUS"
"5158",1967,51,320.05,521.08,841.13,FALSE,"AUS"
"5159",1967,52,384.06,687.1,1071.16,FALSE,"AUS"
"5160",1967,53,436.06,793.12,1229.18,FALSE,"AUS"
"5161",1967,54,442.07,744.11,1186.18,FALSE,"AUS"
"5162",1967,55,407.06,804.13,1211.19,FALSE,"AUS"
"5163",1967,56,480.07,934.14,1414.21,FALSE,"AUS"
"5164",1967,57,474.07,1030.16,1504.23,FALSE,"AUS"
"5165",1967,58,490.07,1019.16,1509.23,FALSE,"AUS"
"5166",1967,59,562.09,1115.17,1677.26,FALSE,"AUS"
"5167",1967,60,558.09,1083.17,1641.26,FALSE,"AUS"
"5168",1967,61,549.08,1140.18,1689.26,FALSE,"AUS"
"5169",1967,62,618.09,1276.2,1894.29,FALSE,"AUS"
"5170",1967,63,659.1,1302.2,1961.3,FALSE,"AUS"
"5171",1967,64,655.11,1261.19,1916.3,FALSE,"AUS"
"5172",1967,65,712.11,1316.2,2028.31,FALSE,"AUS"
"5173",1967,66,828.12,1425.22,2253.34,FALSE,"AUS"
"5174",1967,67,904.14,1631.26,2535.4,FALSE,"AUS"
"5175",1967,68,805.12,1440.22,2245.34,FALSE,"AUS"
"5176",1967,69,907.14,1397.22,2304.36,FALSE,"AUS"
"5177",1967,70,1094.17,1371.21,2465.38,FALSE,"AUS"
"5178",1967,71,1001.15,1374.21,2375.36,FALSE,"AUS"
"5179",1967,72,1234.19,1591.25,2825.44,FALSE,"AUS"
"5180",1967,73,1288.2,1616.26,2904.46,FALSE,"AUS"
"5181",1967,74,1320.2,1656.26,2976.46,FALSE,"AUS"
"5182",1967,75,1485.23,1623.25,3108.48,FALSE,"AUS"
"5183",1967,76,1484.23,1623.25,3107.48,FALSE,"AUS"
"5184",1967,77,1405.21,1587.25,2992.46,FALSE,"AUS"
"5185",1967,78,1453.23,1550.25,3003.48,FALSE,"AUS"
"5186",1967,79,1530.24,1458.23,2988.47,FALSE,"AUS"
"5187",1967,80,1459.22,1325.21,2784.43,FALSE,"AUS"
"5188",1967,81,1357.21,1247.19,2604.4,FALSE,"AUS"
"5189",1967,82,1401.22,1191.18,2592.4,FALSE,"AUS"
"5190",1967,83,1421.22,1066.16,2487.38,FALSE,"AUS"
"5191",1967,84,1279.2,915.14,2194.34,FALSE,"AUS"
"5192",1967,85,1127.17,760.12,1887.29,FALSE,"AUS"
"5193",1967,86,1087.17,743.11,1830.28,FALSE,"AUS"
"5194",1967,87,1026.16,651.1,1677.26,FALSE,"AUS"
"5195",1967,88,800.13,490.07,1290.2,FALSE,"AUS"
"5196",1967,89,702.11,395.06,1097.17,FALSE,"AUS"
"5197",1967,90,615.09,308.05,923.14,FALSE,"AUS"
"5198",1967,91,470.07,221.04,691.11,FALSE,"AUS"
"5199",1967,92,418.06,189.03,607.09,FALSE,"AUS"
"5200",1967,93,308.05,133.02,441.07,FALSE,"AUS"
"5201",1967,94,248.04,125.02,373.06,FALSE,"AUS"
"5202",1967,95,174.02,95.01,269.03,FALSE,"AUS"
"5203",1967,96,136.02,59.01,195.03,FALSE,"AUS"
"5204",1967,97,80.01,34,114.01,FALSE,"AUS"
"5205",1967,98,68.01,27,95.01,FALSE,"AUS"
"5206",1967,99,52.01,18,70.01,FALSE,"AUS"
"5207",1967,100,29.01,7,36.01,FALSE,"AUS"
"5208",1967,101,15.01,3,18.01,FALSE,"AUS"
"5209",1967,102,12,4,16,FALSE,"AUS"
"5210",1967,103,7,1.5,8.5,FALSE,"AUS"
"5211",1967,104,6,3,9,FALSE,"AUS"
"5212",1967,105,1.5,0,1.5,FALSE,"AUS"
"5213",1967,106,1.5,1.5,3,FALSE,"AUS"
"5214",1967,107,1.5,0,1.5,FALSE,"AUS"
"5215",1967,108,0,0,0,FALSE,"AUS"
"5216",1967,109,0,0,0,FALSE,"AUS"
"5217",1967,110,0,0,0,TRUE,"AUS"
"5218",1968,0,1813.06,2428.28,4241.34,FALSE,"AUS"
"5219",1968,1,164.01,162.02,326.03,FALSE,"AUS"
"5220",1968,2,94,121.02,215.02,FALSE,"AUS"
"5221",1968,3,72,85.01,157.01,FALSE,"AUS"
"5222",1968,4,59,72,131,FALSE,"AUS"
"5223",1968,5,58,83.01,141.01,FALSE,"AUS"
"5224",1968,6,49,51.01,100.01,FALSE,"AUS"
"5225",1968,7,37,55.01,92.01,FALSE,"AUS"
"5226",1968,8,34,53.01,87.01,FALSE,"AUS"
"5227",1968,9,38,50,88,FALSE,"AUS"
"5228",1968,10,32,48.01,80.01,FALSE,"AUS"
"5229",1968,11,22,52,74,FALSE,"AUS"
"5230",1968,12,37,61.01,98.01,FALSE,"AUS"
"5231",1968,13,27,51.01,78.01,FALSE,"AUS"
"5232",1968,14,37,70.01,107.01,FALSE,"AUS"
"5233",1968,15,51,74,125,FALSE,"AUS"
"5234",1968,16,42,102.01,144.01,FALSE,"AUS"
"5235",1968,17,78,175.02,253.02,FALSE,"AUS"
"5236",1968,18,78,225.03,303.03,FALSE,"AUS"
"5237",1968,19,63,212.03,275.03,FALSE,"AUS"
"5238",1968,20,58,203.02,261.02,FALSE,"AUS"
"5239",1968,21,73,237.03,310.03,FALSE,"AUS"
"5240",1968,22,50.01,187.03,237.04,FALSE,"AUS"
"5241",1968,23,53,158.02,211.02,FALSE,"AUS"
"5242",1968,24,47,126.01,173.01,FALSE,"AUS"
"5243",1968,25,46,132.01,178.01,FALSE,"AUS"
"5244",1968,26,54.01,119.01,173.02,FALSE,"AUS"
"5245",1968,27,46,134.02,180.02,FALSE,"AUS"
"5246",1968,28,46,118.01,164.01,FALSE,"AUS"
"5247",1968,29,55.01,112.01,167.02,FALSE,"AUS"
"5248",1968,30,60,121.01,181.01,FALSE,"AUS"
"5249",1968,31,65.01,109.01,174.02,FALSE,"AUS"
"5250",1968,32,68,104.01,172.01,FALSE,"AUS"
"5251",1968,33,68,141.01,209.01,FALSE,"AUS"
"5252",1968,34,86,138.01,224.01,FALSE,"AUS"
"5253",1968,35,83,132.01,215.01,FALSE,"AUS"
"5254",1968,36,75,159.02,234.02,FALSE,"AUS"
"5255",1968,37,113,189.02,302.02,FALSE,"AUS"
"5256",1968,38,124.01,209.03,333.04,FALSE,"AUS"
"5257",1968,39,145,213.03,358.03,FALSE,"AUS"
"5258",1968,40,157,258.03,415.03,FALSE,"AUS"
"5259",1968,41,153.01,273.03,426.04,FALSE,"AUS"
"5260",1968,42,168.01,294.04,462.05,FALSE,"AUS"
"5261",1968,43,211,332.03,543.03,FALSE,"AUS"
"5262",1968,44,208.01,371.04,579.05,FALSE,"AUS"
"5263",1968,45,231,396.04,627.04,FALSE,"AUS"
"5264",1968,46,245.01,401.05,646.06,FALSE,"AUS"
"5265",1968,47,259.01,502.06,761.07,FALSE,"AUS"
"5266",1968,48,303,493.06,796.06,FALSE,"AUS"
"5267",1968,49,286,485.06,771.06,FALSE,"AUS"
"5268",1968,50,331.01,473.05,804.06,FALSE,"AUS"
"5269",1968,51,292.01,581.07,873.08,FALSE,"AUS"
"5270",1968,52,369.01,692.07,1061.08,FALSE,"AUS"
"5271",1968,53,421.01,807.1,1228.11,FALSE,"AUS"
"5272",1968,54,425.01,872.1,1297.11,FALSE,"AUS"
"5273",1968,55,413.01,839.09,1252.1,FALSE,"AUS"
"5274",1968,56,468.02,909.1,1377.12,FALSE,"AUS"
"5275",1968,57,453.02,995.12,1448.14,FALSE,"AUS"
"5276",1968,58,555.02,1150.13,1705.15,FALSE,"AUS"
"5277",1968,59,572.02,1115.13,1687.15,FALSE,"AUS"
"5278",1968,60,540.02,1178.14,1718.16,FALSE,"AUS"
"5279",1968,61,578.02,1211.14,1789.16,FALSE,"AUS"
"5280",1968,62,646.02,1310.16,1956.18,FALSE,"AUS"
"5281",1968,63,686.02,1399.16,2085.18,FALSE,"AUS"
"5282",1968,64,722.03,1472.17,2194.2,FALSE,"AUS"
"5283",1968,65,793.03,1411.16,2204.19,FALSE,"AUS"
"5284",1968,66,711.02,1330.16,2041.18,FALSE,"AUS"
"5285",1968,67,935.03,1635.19,2570.22,FALSE,"AUS"
"5286",1968,68,1021.04,1655.19,2676.23,FALSE,"AUS"
"5287",1968,69,902.03,1430.16,2332.19,FALSE,"AUS"
"5288",1968,70,977.03,1551.18,2528.21,FALSE,"AUS"
"5289",1968,71,1005.04,1442.16,2447.2,FALSE,"AUS"
"5290",1968,72,1236.04,1651.19,2887.23,FALSE,"AUS"
"5291",1968,73,1333.04,1636.18,2969.22,FALSE,"AUS"
"5292",1968,74,1409.04,1630.18,3039.22,FALSE,"AUS"
"5293",1968,75,1480.05,1728.19,3208.24,FALSE,"AUS"
"5294",1968,76,1532.04,1632.18,3164.22,FALSE,"AUS"
"5295",1968,77,1543.05,1551.18,3094.23,FALSE,"AUS"
"5296",1968,78,1634.05,1715.19,3349.24,FALSE,"AUS"
"5297",1968,79,1629.05,1636.19,3265.24,FALSE,"AUS"
"5298",1968,80,1669.05,1497.17,3166.22,FALSE,"AUS"
"5299",1968,81,1448.04,1325.16,2773.2,FALSE,"AUS"
"5300",1968,82,1559.05,1282.15,2841.2,FALSE,"AUS"
"5301",1968,83,1491.05,1155.13,2646.18,FALSE,"AUS"
"5302",1968,84,1435.04,1135.13,2570.17,FALSE,"AUS"
"5303",1968,85,1319.04,973.11,2292.15,FALSE,"AUS"
"5304",1968,86,1214.04,811.09,2025.13,FALSE,"AUS"
"5305",1968,87,1072.03,683.08,1755.11,FALSE,"AUS"
"5306",1968,88,969.03,586.07,1555.1,FALSE,"AUS"
"5307",1968,89,834.02,448.05,1282.07,FALSE,"AUS"
"5308",1968,90,681.03,364.04,1045.07,FALSE,"AUS"
"5309",1968,91,544.01,269.03,813.04,FALSE,"AUS"
"5310",1968,92,451.02,203.02,654.04,FALSE,"AUS"
"5311",1968,93,382.01,169.02,551.03,FALSE,"AUS"
"5312",1968,94,278.01,131.01,409.02,FALSE,"AUS"
"5313",1968,95,239.01,90.01,329.02,FALSE,"AUS"
"5314",1968,96,145,56.01,201.01,FALSE,"AUS"
"5315",1968,97,109.01,49,158.01,FALSE,"AUS"
"5316",1968,98,82,29.01,111.01,FALSE,"AUS"
"5317",1968,99,53,14,67,FALSE,"AUS"
"5318",1968,100,35,7,42,FALSE,"AUS"
"5319",1968,101,22,5,27,FALSE,"AUS"
"5320",1968,102,11,1.5,12.5,FALSE,"AUS"
"5321",1968,103,8,3,11,FALSE,"AUS"
"5322",1968,104,6,1.5,7.5,FALSE,"AUS"
"5323",1968,105,0,0,0,FALSE,"AUS"
"5324",1968,106,0,1.5,1.5,FALSE,"AUS"
"5325",1968,107,0,0,0,FALSE,"AUS"
"5326",1968,108,0,0,0,FALSE,"AUS"
"5327",1968,109,0,0,0,FALSE,"AUS"
"5328",1968,110,0,0,0,TRUE,"AUS"
"5329",1969,0,1910.33,2642.62,4552.95,FALSE,"AUS"
"5330",1969,1,162.03,199.05,361.08,FALSE,"AUS"
"5331",1969,2,95.02,90.02,185.04,FALSE,"AUS"
"5332",1969,3,75.01,77.02,152.03,FALSE,"AUS"
"5333",1969,4,62.01,80.01,142.02,FALSE,"AUS"
"5334",1969,5,50.01,67.01,117.02,FALSE,"AUS"
"5335",1969,6,46.01,69.02,115.03,FALSE,"AUS"
"5336",1969,7,55,51.01,106.01,FALSE,"AUS"
"5337",1969,8,29,47.01,76.01,FALSE,"AUS"
"5338",1969,9,37.01,52.01,89.02,FALSE,"AUS"
"5339",1969,10,22.01,45.01,67.02,FALSE,"AUS"
"5340",1969,11,27,48.01,75.01,FALSE,"AUS"
"5341",1969,12,26,60.02,86.02,FALSE,"AUS"
"5342",1969,13,24,68.01,92.01,FALSE,"AUS"
"5343",1969,14,32,66.02,98.02,FALSE,"AUS"
"5344",1969,15,49.01,73.02,122.03,FALSE,"AUS"
"5345",1969,16,52.01,84.02,136.03,FALSE,"AUS"
"5346",1969,17,64.01,173.04,237.05,FALSE,"AUS"
"5347",1969,18,59.01,181.04,240.05,FALSE,"AUS"
"5348",1969,19,79.02,226.06,305.08,FALSE,"AUS"
"5349",1969,20,60.01,209.05,269.06,FALSE,"AUS"
"5350",1969,21,55.01,205.04,260.05,FALSE,"AUS"
"5351",1969,22,48.01,199.05,247.06,FALSE,"AUS"
"5352",1969,23,59.01,142.04,201.05,FALSE,"AUS"
"5353",1969,24,52.01,140.03,192.04,FALSE,"AUS"
"5354",1969,25,51.01,132.03,183.04,FALSE,"AUS"
"5355",1969,26,52.01,99.02,151.03,FALSE,"AUS"
"5356",1969,27,49.01,136.03,185.04,FALSE,"AUS"
"5357",1969,28,55.01,135.03,190.04,FALSE,"AUS"
"5358",1969,29,63.01,123.03,186.04,FALSE,"AUS"
"5359",1969,30,38,102.02,140.02,FALSE,"AUS"
"5360",1969,31,54.01,127.03,181.04,FALSE,"AUS"
"5361",1969,32,60.01,136.03,196.04,FALSE,"AUS"
"5362",1969,33,56.01,126.03,182.04,FALSE,"AUS"
"5363",1969,34,73.01,152.04,225.05,FALSE,"AUS"
"5364",1969,35,78.01,145.04,223.05,FALSE,"AUS"
"5365",1969,36,85.02,153.03,238.05,FALSE,"AUS"
"5366",1969,37,103.02,171.04,274.06,FALSE,"AUS"
"5367",1969,38,100.01,198.05,298.06,FALSE,"AUS"
"5368",1969,39,124.02,230.05,354.07,FALSE,"AUS"
"5369",1969,40,131.02,236.05,367.07,FALSE,"AUS"
"5370",1969,41,137.02,264.06,401.08,FALSE,"AUS"
"5371",1969,42,186.03,340.08,526.11,FALSE,"AUS"
"5372",1969,43,178.03,326.07,504.1,FALSE,"AUS"
"5373",1969,44,209.03,377.08,586.11,FALSE,"AUS"
"5374",1969,45,205.04,387.09,592.13,FALSE,"AUS"
"5375",1969,46,231.04,422.1,653.14,FALSE,"AUS"
"5376",1969,47,271.04,510.12,781.16,FALSE,"AUS"
"5377",1969,48,307.05,550.13,857.18,FALSE,"AUS"
"5378",1969,49,281.05,615.14,896.19,FALSE,"AUS"
"5379",1969,50,308.05,514.12,822.17,FALSE,"AUS"
"5380",1969,51,303.05,552.13,855.18,FALSE,"AUS"
"5381",1969,52,356.06,600.14,956.2,FALSE,"AUS"
"5382",1969,53,384.07,712.17,1096.24,FALSE,"AUS"
"5383",1969,54,489.08,864.2,1353.28,FALSE,"AUS"
"5384",1969,55,429.07,862.21,1291.28,FALSE,"AUS"
"5385",1969,56,497.08,936.22,1433.3,FALSE,"AUS"
"5386",1969,57,462.07,943.22,1405.29,FALSE,"AUS"
"5387",1969,58,537.09,1105.26,1642.35,FALSE,"AUS"
"5388",1969,59,550.09,1183.28,1733.37,FALSE,"AUS"
"5389",1969,60,586.1,1178.27,1764.37,FALSE,"AUS"
"5390",1969,61,583.09,1156.27,1739.36,FALSE,"AUS"
"5391",1969,62,660.12,1303.3,1963.42,FALSE,"AUS"
"5392",1969,63,670.12,1327.31,1997.43,FALSE,"AUS"
"5393",1969,64,723.12,1415.33,2138.45,FALSE,"AUS"
"5394",1969,65,749.13,1427.34,2176.47,FALSE,"AUS"
"5395",1969,66,767.13,1307.31,2074.44,FALSE,"AUS"
"5396",1969,67,772.13,1494.35,2266.48,FALSE,"AUS"
"5397",1969,68,992.16,1718.4,2710.56,FALSE,"AUS"
"5398",1969,69,1127.19,1738.41,2865.6,FALSE,"AUS"
"5399",1969,70,1015.18,1519.36,2534.54,FALSE,"AUS"
"5400",1969,71,997.17,1425.33,2422.5,FALSE,"AUS"
"5401",1969,72,1159.2,1496.35,2655.55,FALSE,"AUS"
"5402",1969,73,1252.21,1545.37,2797.58,FALSE,"AUS"
"5403",1969,74,1397.24,1571.37,2968.61,FALSE,"AUS"
"5404",1969,75,1472.25,1557.36,3029.61,FALSE,"AUS"
"5405",1969,76,1519.26,1643.39,3162.65,FALSE,"AUS"
"5406",1969,77,1452.25,1492.35,2944.6,FALSE,"AUS"
"5407",1969,78,1618.28,1659.38,3277.66,FALSE,"AUS"
"5408",1969,79,1616.28,1545.36,3161.64,FALSE,"AUS"
"5409",1969,80,1544.26,1481.35,3025.61,FALSE,"AUS"
"5410",1969,81,1447.25,1198.28,2645.53,FALSE,"AUS"
"5411",1969,82,1443.25,1163.28,2606.53,FALSE,"AUS"
"5412",1969,83,1416.24,1109.26,2525.5,FALSE,"AUS"
"5413",1969,84,1431.25,985.23,2416.48,FALSE,"AUS"
"5414",1969,85,1232.21,853.2,2085.41,FALSE,"AUS"
"5415",1969,86,1155.2,743.18,1898.38,FALSE,"AUS"
"5416",1969,87,1000.17,645.16,1645.33,FALSE,"AUS"
"5417",1969,88,889.15,520.12,1409.27,FALSE,"AUS"
"5418",1969,89,787.13,462.11,1249.24,FALSE,"AUS"
"5419",1969,90,632.1,316.07,948.17,FALSE,"AUS"
"5420",1969,91,459.08,274.07,733.15,FALSE,"AUS"
"5421",1969,92,458.07,162.04,620.11,FALSE,"AUS"
"5422",1969,93,334.06,163.04,497.1,FALSE,"AUS"
"5423",1969,94,259.04,114.02,373.06,FALSE,"AUS"
"5424",1969,95,199.03,77.01,276.04,FALSE,"AUS"
"5425",1969,96,135.03,56.01,191.04,FALSE,"AUS"
"5426",1969,97,86.01,46.01,132.02,FALSE,"AUS"
"5427",1969,98,69.01,40,109.01,FALSE,"AUS"
"5428",1969,99,51.01,18,69.01,FALSE,"AUS"
"5429",1969,100,33.01,10,43.01,FALSE,"AUS"
"5430",1969,101,27,8,35,FALSE,"AUS"
"5431",1969,102,6,1.5,7.5,FALSE,"AUS"
"5432",1969,103,4,1.5,5.5,FALSE,"AUS"
"5433",1969,104,4,0,4,FALSE,"AUS"
"5434",1969,105,0,0,0,FALSE,"AUS"
"5435",1969,106,0,0,0,FALSE,"AUS"
"5436",1969,107,0,0,0,FALSE,"AUS"
"5437",1969,108,0,0,0,FALSE,"AUS"
"5438",1969,109,0,0,0,FALSE,"AUS"
"5439",1969,110,0,0,0,TRUE,"AUS"
"5440",1970,0,1945.06,2730.39,4675.45,FALSE,"AUS"
"5441",1970,1,154.01,200.03,354.04,FALSE,"AUS"
"5442",1970,2,91,130.02,221.02,FALSE,"AUS"
"5443",1970,3,64,112.02,176.02,FALSE,"AUS"
"5444",1970,4,60,79.01,139.01,FALSE,"AUS"
"5445",1970,5,48,55.01,103.01,FALSE,"AUS"
"5446",1970,6,46,73.01,119.01,FALSE,"AUS"
"5447",1970,7,41,67,108,FALSE,"AUS"
"5448",1970,8,35,59.01,94.01,FALSE,"AUS"
"5449",1970,9,35,55.01,90.01,FALSE,"AUS"
"5450",1970,10,35,50.01,85.01,FALSE,"AUS"
"5451",1970,11,33,42.01,75.01,FALSE,"AUS"
"5452",1970,12,31,45.01,76.01,FALSE,"AUS"
"5453",1970,13,48,44,92,FALSE,"AUS"
"5454",1970,14,44,63.01,107.01,FALSE,"AUS"
"5455",1970,15,42,96.01,138.01,FALSE,"AUS"
"5456",1970,16,54,127.02,181.02,FALSE,"AUS"
"5457",1970,17,75,179.03,254.03,FALSE,"AUS"
"5458",1970,18,69,233.04,302.04,FALSE,"AUS"
"5459",1970,19,82,220.03,302.03,FALSE,"AUS"
"5460",1970,20,56.01,231.03,287.04,FALSE,"AUS"
"5461",1970,21,69,239.03,308.03,FALSE,"AUS"
"5462",1970,22,58,200.03,258.03,FALSE,"AUS"
"5463",1970,23,59,211.03,270.03,FALSE,"AUS"
"5464",1970,24,57,168.02,225.02,FALSE,"AUS"
"5465",1970,25,66,158.03,224.03,FALSE,"AUS"
"5466",1970,26,58,127.02,185.02,FALSE,"AUS"
"5467",1970,27,64,126.02,190.02,FALSE,"AUS"
"5468",1970,28,57.01,127.02,184.03,FALSE,"AUS"
"5469",1970,29,60,129.02,189.02,FALSE,"AUS"
"5470",1970,30,57,118.02,175.02,FALSE,"AUS"
"5471",1970,31,65,126.02,191.02,FALSE,"AUS"
"5472",1970,32,80,131.02,211.02,FALSE,"AUS"
"5473",1970,33,71,114.02,185.02,FALSE,"AUS"
"5474",1970,34,89,131.02,220.02,FALSE,"AUS"
"5475",1970,35,89,151.02,240.02,FALSE,"AUS"
"5476",1970,36,122.01,158.02,280.03,FALSE,"AUS"
"5477",1970,37,98.01,167.02,265.03,FALSE,"AUS"
"5478",1970,38,145,192.03,337.03,FALSE,"AUS"
"5479",1970,39,144,246.03,390.03,FALSE,"AUS"
"5480",1970,40,150.01,228.03,378.04,FALSE,"AUS"
"5481",1970,41,162.01,261.03,423.04,FALSE,"AUS"
"5482",1970,42,184,317.05,501.05,FALSE,"AUS"
"5483",1970,43,210.01,352.05,562.06,FALSE,"AUS"
"5484",1970,44,193,319.05,512.05,FALSE,"AUS"
"5485",1970,45,229.01,405.06,634.07,FALSE,"AUS"
"5486",1970,46,242.01,434.06,676.07,FALSE,"AUS"
"5487",1970,47,285.01,484.07,769.08,FALSE,"AUS"
"5488",1970,48,294.01,515.07,809.08,FALSE,"AUS"
"5489",1970,49,347.01,617.09,964.1,FALSE,"AUS"
"5490",1970,50,333.01,626.09,959.1,FALSE,"AUS"
"5491",1970,51,330.01,568.08,898.09,FALSE,"AUS"
"5492",1970,52,387.01,637.1,1024.11,FALSE,"AUS"
"5493",1970,53,401.02,736.1,1137.12,FALSE,"AUS"
"5494",1970,54,418.01,824.12,1242.13,FALSE,"AUS"
"5495",1970,55,451.01,855.12,1306.13,FALSE,"AUS"
"5496",1970,56,517.01,1026.14,1543.15,FALSE,"AUS"
"5497",1970,57,556.02,1033.15,1589.17,FALSE,"AUS"
"5498",1970,58,544.01,1140.17,1684.18,FALSE,"AUS"
"5499",1970,59,596.01,1178.17,1774.18,FALSE,"AUS"
"5500",1970,60,658.02,1234.17,1892.19,FALSE,"AUS"
"5501",1970,61,626.01,1200.17,1826.18,FALSE,"AUS"
"5502",1970,62,704.02,1394.2,2098.22,FALSE,"AUS"
"5503",1970,63,743.02,1413.2,2156.22,FALSE,"AUS"
"5504",1970,64,751.02,1461.21,2212.23,FALSE,"AUS"
"5505",1970,65,853.03,1608.23,2461.26,FALSE,"AUS"
"5506",1970,66,826.02,1480.21,2306.23,FALSE,"AUS"
"5507",1970,67,837.03,1613.23,2450.26,FALSE,"AUS"
"5508",1970,68,947.03,1635.23,2582.26,FALSE,"AUS"
"5509",1970,69,1060.03,1762.25,2822.28,FALSE,"AUS"
"5510",1970,70,1318.03,1786.26,3104.29,FALSE,"AUS"
"5511",1970,71,1088.04,1475.21,2563.25,FALSE,"AUS"
"5512",1970,72,1194.04,1592.22,2786.26,FALSE,"AUS"
"5513",1970,73,1307.03,1621.24,2928.27,FALSE,"AUS"
"5514",1970,74,1462.04,1614.23,3076.27,FALSE,"AUS"
"5515",1970,75,1538.05,1669.24,3207.29,FALSE,"AUS"
"5516",1970,76,1618.05,1767.25,3385.3,FALSE,"AUS"
"5517",1970,77,1496.04,1565.23,3061.27,FALSE,"AUS"
"5518",1970,78,1658.05,1666.24,3324.29,FALSE,"AUS"
"5519",1970,79,1670.05,1559.22,3229.27,FALSE,"AUS"
"5520",1970,80,1789.05,1514.22,3303.27,FALSE,"AUS"
"5521",1970,81,1609.04,1350.2,2959.24,FALSE,"AUS"
"5522",1970,82,1651.05,1360.19,3011.24,FALSE,"AUS"
"5523",1970,83,1480.05,1249.18,2729.23,FALSE,"AUS"
"5524",1970,84,1566.05,1048.15,2614.2,FALSE,"AUS"
"5525",1970,85,1381.04,954.14,2335.18,FALSE,"AUS"
"5526",1970,86,1336.04,826.12,2162.16,FALSE,"AUS"
"5527",1970,87,1064.03,647.09,1711.12,FALSE,"AUS"
"5528",1970,88,901.03,577.08,1478.11,FALSE,"AUS"
"5529",1970,89,823.02,484.07,1307.09,FALSE,"AUS"
"5530",1970,90,706.02,340.05,1046.07,FALSE,"AUS"
"5531",1970,91,570.02,301.04,871.06,FALSE,"AUS"
"5532",1970,92,489.02,241.04,730.06,FALSE,"AUS"
"5533",1970,93,348.01,160.02,508.03,FALSE,"AUS"
"5534",1970,94,301.01,111.01,412.02,FALSE,"AUS"
"5535",1970,95,203.01,85.01,288.02,FALSE,"AUS"
"5536",1970,96,163.01,77.01,240.02,FALSE,"AUS"
"5537",1970,97,121,34,155,FALSE,"AUS"
"5538",1970,98,76,20.01,96.01,FALSE,"AUS"
"5539",1970,99,51,18,69,FALSE,"AUS"
"5540",1970,100,36,5,41,FALSE,"AUS"
"5541",1970,101,22,5,27,FALSE,"AUS"
"5542",1970,102,12,3.01,15.01,FALSE,"AUS"
"5543",1970,103,5,0,5,FALSE,"AUS"
"5544",1970,104,4,1.5,5.5,FALSE,"AUS"
"5545",1970,105,1.5,0,1.5,FALSE,"AUS"
"5546",1970,106,0,0,0,FALSE,"AUS"
"5547",1970,107,0,0,0,FALSE,"AUS"
"5548",1970,108,0,0,0,FALSE,"AUS"
"5549",1970,109,1.5,0,1.5,FALSE,"AUS"
"5550",1970,110,0,0,0,TRUE,"AUS"
"5551",1971,0,2058.07,2697.54,4755.61,FALSE,"AUS"
"5552",1971,1,175,188.04,363.04,FALSE,"AUS"
"5553",1971,2,93,117.02,210.02,FALSE,"AUS"
"5554",1971,3,60,89.02,149.02,FALSE,"AUS"
"5555",1971,4,47,88.02,135.02,FALSE,"AUS"
"5556",1971,5,40,64.01,104.01,FALSE,"AUS"
"5557",1971,6,47,70.02,117.02,FALSE,"AUS"
"5558",1971,7,38,56.01,94.01,FALSE,"AUS"
"5559",1971,8,29,44.01,73.01,FALSE,"AUS"
"5560",1971,9,37,49.01,86.01,FALSE,"AUS"
"5561",1971,10,23,46.01,69.01,FALSE,"AUS"
"5562",1971,11,18,47.01,65.01,FALSE,"AUS"
"5563",1971,12,24.01,53.01,77.02,FALSE,"AUS"
"5564",1971,13,35,64.02,99.02,FALSE,"AUS"
"5565",1971,14,32,70.02,102.02,FALSE,"AUS"
"5566",1971,15,56,92.02,148.02,FALSE,"AUS"
"5567",1971,16,68.01,124.03,192.04,FALSE,"AUS"
"5568",1971,17,84,201.04,285.04,FALSE,"AUS"
